customer_id,transaction_id,month_index,months_late,amount_twd,amount_usd,credit_limit_twd,paid_that_month_twd,age,education,marriage,prior_late_months,prior_observations,recovered,utilisation,payment_ratio,paid_anything,prior_late_rate,failure_code,currency,amount
uci_1621,txn_uci_1621_apr,0,2,1559,48.33,30000,3192,26,1,2,0,0,1,0.05196666666666667,2.0,1,0.0,insufficient_funds,TWD,1559
uci_1629,txn_uci_1629_apr,0,2,95234,2952.25,140000,0,31,3,1,0,0,0,0.6802428571428571,0.0,0,0.0,insufficient_funds,TWD,95234
uci_1645,txn_uci_1645_apr,0,2,41324,1281.04,50000,0,72,3,1,0,0,0,0.82648,0.0,0,0.0,insufficient_funds,TWD,41324
uci_1647,txn_uci_1647_apr,0,2,41926,1299.71,50000,5000,27,1,2,0,0,0,0.83852,0.11925773982731479,1,0.0,insufficient_funds,TWD,41926
uci_1667,txn_uci_1667_apr,0,2,53784,1667.3,90000,2000,36,2,1,0,0,0,0.5976,0.03718578015766771,1,0.0,insufficient_funds,TWD,53784
uci_1668,txn_uci_1668_apr,0,2,19652,609.21,200000,1339,42,2,1,0,0,0,0.09826,0.0681355587217586,1,0.0,insufficient_funds,TWD,19652
uci_1670,txn_uci_1670_apr,0,2,17371,538.5,20000,0,40,3,2,0,0,0,0.86855,0.0,0,0.0,insufficient_funds,TWD,17371
uci_1699,txn_uci_1699_apr,0,2,930,28.83,80000,601,25,1,2,0,0,1,0.011625,0.646236559139785,1,0.0,insufficient_funds,TWD,930
uci_1703,txn_uci_1703_apr,0,2,19339,599.51,150000,5000,30,1,2,0,0,1,0.12892666666666666,0.25854490925073687,1,0.0,insufficient_funds,TWD,19339
uci_1707,txn_uci_1707_apr,0,2,120937,3749.05,230000,4500,35,1,2,0,0,0,0.5258130434782609,0.03720945616312626,1,0.0,insufficient_funds,TWD,120937
uci_1713,txn_uci_1713_apr,0,2,178651,5538.18,180000,0,33,3,1,0,0,1,0.9925055555555555,0.0,0,0.0,insufficient_funds,TWD,178651
uci_1722,txn_uci_1722_apr,0,2,67882,2104.34,90000,2500,27,1,2,0,0,0,0.7542444444444445,0.03682861436021331,1,0.0,insufficient_funds,TWD,67882
uci_1744,txn_uci_1744_apr,0,2,1480,45.88,90000,58,32,1,2,0,0,1,0.016444444444444446,0.03918918918918919,1,0.0,insufficient_funds,TWD,1480
uci_1752,txn_uci_1752_apr,0,3,1050,32.55,10000,0,38,2,2,0,0,0,0.105,0.0,0,0.0,multiple_declines,TWD,1050
uci_1765,txn_uci_1765_apr,0,2,23155,717.8,130000,2000,26,1,2,0,0,0,0.17811538461538462,0.08637443316778233,1,0.0,insufficient_funds,TWD,23155
uci_1774,txn_uci_1774_apr,0,2,8593,266.38,50000,1000,25,2,2,0,0,1,0.17186,0.11637379262190155,1,0.0,insufficient_funds,TWD,8593
uci_1776,txn_uci_1776_apr,0,2,18023,558.71,80000,1600,37,2,1,0,0,0,0.2252875,0.08877545358708318,1,0.0,insufficient_funds,TWD,18023
uci_1785,txn_uci_1785_apr,0,2,45933,1423.92,400000,5000,34,2,1,0,0,1,0.1148325,0.10885420068360438,1,0.0,insufficient_funds,TWD,45933
uci_1787,txn_uci_1787_apr,0,2,26905,834.06,40000,0,25,2,1,0,0,0,0.672625,0.0,0,0.0,insufficient_funds,TWD,26905
uci_1816,txn_uci_1816_apr,0,2,30423,943.11,80000,70,23,1,2,0,0,0,0.3802875,0.0023008907734279986,1,0.0,insufficient_funds,TWD,30423
uci_1836,txn_uci_1836_apr,0,2,17581,545.01,50000,3000,37,2,2,0,0,0,0.35162,0.17063875774984358,1,0.0,insufficient_funds,TWD,17581
uci_1840,txn_uci_1840_apr,0,2,155041,4806.27,160000,0,51,3,1,0,0,0,0.96900625,0.0,0,0.0,insufficient_funds,TWD,155041
uci_1860,txn_uci_1860_apr,0,2,39585,1227.14,50000,1600,39,1,1,0,0,0,0.7917,0.04041935076417835,1,0.0,insufficient_funds,TWD,39585
uci_1862,txn_uci_1862_apr,0,2,6815,211.26,10000,700,35,2,2,0,0,0,0.6815,0.10271460014673514,1,0.0,insufficient_funds,TWD,6815
uci_1869,txn_uci_1869_apr,0,2,51063,1582.95,160000,0,41,3,1,0,0,1,0.31914375,0.0,0,0.0,insufficient_funds,TWD,51063
uci_1870,txn_uci_1870_apr,0,2,37288,1155.93,40000,1500,23,2,1,0,0,0,0.9322,0.040227419008796395,1,0.0,insufficient_funds,TWD,37288
uci_1873,txn_uci_1873_apr,0,2,82168,2547.21,130000,10000,32,3,2,0,0,1,0.6320615384615385,0.12170187907701295,1,0.0,insufficient_funds,TWD,82168
uci_1880,txn_uci_1880_apr,0,2,18252,565.81,30000,0,47,2,2,0,0,0,0.6084,0.0,0,0.0,insufficient_funds,TWD,18252
uci_1889,txn_uci_1889_apr,0,2,89347,2769.76,90000,3300,32,2,1,0,0,0,0.9927444444444444,0.03693464805757328,1,0.0,insufficient_funds,TWD,89347
uci_1895,txn_uci_1895_apr,0,8,103522,3209.18,100000,0,30,2,2,0,0,0,1.03522,0.0,0,0.0,closed_account,TWD,103522
uci_1909,txn_uci_1909_apr,0,2,24951,773.48,30000,0,36,2,2,0,0,0,0.8317,0.0,0,0.0,insufficient_funds,TWD,24951
uci_1921,txn_uci_1921_apr,0,2,780,24.18,100000,0,51,1,1,0,0,0,0.0078,0.0,0,0.0,insufficient_funds,TWD,780
uci_1932,txn_uci_1932_apr,0,2,240,7.44,20000,780,24,1,2,0,0,0,0.012,2.0,1,0.0,insufficient_funds,TWD,240
uci_1937,txn_uci_1937_apr,0,2,650,20.15,20000,0,24,1,2,0,0,0,0.0325,0.0,0,0.0,insufficient_funds,TWD,650
uci_1945,txn_uci_1945_apr,0,2,87005,2697.16,220000,5264,34,1,2,0,0,1,0.39547727272727273,0.06050226998448365,1,0.0,insufficient_funds,TWD,87005
uci_1956,txn_uci_1956_apr,0,2,10104,313.22,10000,198,41,2,2,0,0,0,1.0104,0.019596199524940617,1,0.0,insufficient_funds,TWD,10104
uci_1957,txn_uci_1957_apr,0,2,2500,77.5,220000,0,42,1,1,0,0,0,0.011363636363636364,0.0,0,0.0,insufficient_funds,TWD,2500
uci_1982,txn_uci_1982_apr,0,2,43471,1347.6,80000,2000,40,3,2,0,0,0,0.5433875,0.04600768328310828,1,0.0,insufficient_funds,TWD,43471
uci_1989,txn_uci_1989_apr,0,2,97612,3025.97,140000,3600,34,2,2,0,0,0,0.6972285714285714,0.036880711387944104,1,0.0,insufficient_funds,TWD,97612
uci_1993,txn_uci_1993_apr,0,6,527711,16359.04,580000,215,67,3,1,0,0,0,0.909846551724138,0.0004074199704004654,1,0.0,closed_account,TWD,527711
uci_1998,txn_uci_1998_apr,0,2,15650,485.15,40000,14,59,3,1,0,0,1,0.39125,0.0008945686900958467,1,0.0,insufficient_funds,TWD,15650
uci_2008,txn_uci_2008_apr,0,2,745,23.1,340000,11271,49,1,1,0,0,1,0.0021911764705882355,2.0,1,0.0,insufficient_funds,TWD,745
uci_2011,txn_uci_2011_apr,0,2,35515,1100.96,40000,1500,26,2,2,0,0,0,0.887875,0.04223567506687315,1,0.0,insufficient_funds,TWD,35515
uci_2013,txn_uci_2013_apr,0,3,21236,658.32,20000,0,40,2,2,0,0,1,1.0618,0.0,0,0.0,multiple_declines,TWD,21236
uci_2017,txn_uci_2017_apr,0,2,7191,222.92,20000,0,22,2,2,0,0,0,0.35955,0.0,0,0.0,insufficient_funds,TWD,7191
uci_2046,txn_uci_2046_apr,0,2,64492,1999.25,110000,2300,26,2,2,0,0,0,0.5862909090909091,0.03566333808844508,1,0.0,insufficient_funds,TWD,64492
uci_2047,txn_uci_2047_apr,0,2,5346,165.73,30000,0,40,3,2,0,0,0,0.1782,0.0,0,0.0,insufficient_funds,TWD,5346
uci_2050,txn_uci_2050_apr,0,2,49453,1533.04,210000,2000,40,2,1,0,0,1,0.2354904761904762,0.040442440296847515,1,0.0,insufficient_funds,TWD,49453
uci_2051,txn_uci_2051_apr,0,2,17295,536.14,30000,0,47,2,1,0,0,0,0.5765,0.0,0,0.0,insufficient_funds,TWD,17295
uci_2052,txn_uci_2052_apr,0,2,49062,1520.92,50000,4000,27,3,2,0,0,0,0.98124,0.08152949329419917,1,0.0,insufficient_funds,TWD,49062
uci_2054,txn_uci_2054_apr,0,2,139314,4318.73,140000,5300,37,3,1,0,0,0,0.9951,0.03804355628292921,1,0.0,insufficient_funds,TWD,139314
uci_2076,txn_uci_2076_apr,0,2,150,4.65,180000,819,27,1,2,0,0,1,0.0008333333333333334,2.0,1,0.0,insufficient_funds,TWD,150
uci_2080,txn_uci_2080_apr,0,2,13861,429.69,230000,0,43,1,1,0,0,0,0.060265217391304346,0.0,0,0.0,insufficient_funds,TWD,13861
uci_2087,txn_uci_2087_apr,0,2,65762,2038.62,110000,7195,36,2,1,0,0,0,0.5978363636363636,0.1094096894863295,1,0.0,insufficient_funds,TWD,65762
uci_2090,txn_uci_2090_apr,0,2,86252,2673.81,90000,3100,41,1,1,0,0,0,0.9583555555555555,0.035941195566479615,1,0.0,insufficient_funds,TWD,86252
uci_2091,txn_uci_2091_apr,0,2,686,21.27,250000,4389,42,1,1,0,0,1,0.002744,2.0,1,0.0,insufficient_funds,TWD,686
uci_2102,txn_uci_2102_apr,0,2,61656,1911.34,140000,2400,35,1,2,0,0,0,0.4404,0.03892565200467108,1,0.0,insufficient_funds,TWD,61656
uci_2103,txn_uci_2103_apr,0,2,4171,129.3,10000,900,53,3,1,0,0,0,0.4171,0.2157755933828818,1,0.0,insufficient_funds,TWD,4171
uci_2106,txn_uci_2106_apr,0,2,17564,544.48,20000,0,23,1,2,0,0,0,0.8782,0.0,0,0.0,insufficient_funds,TWD,17564
uci_2109,txn_uci_2109_apr,0,2,61670,1911.77,160000,2213,49,2,1,0,0,0,0.3854375,0.035884546781255064,1,0.0,insufficient_funds,TWD,61670
uci_2115,txn_uci_2115_apr,0,2,14724,456.44,70000,0,44,2,1,0,0,0,0.21034285714285714,0.0,0,0.0,insufficient_funds,TWD,14724
uci_2119,txn_uci_2119_apr,0,2,20407,632.62,20000,0,39,3,2,0,0,0,1.02035,0.0,0,0.0,insufficient_funds,TWD,20407
uci_2128,txn_uci_2128_apr,0,2,20372,631.53,100000,1000,31,2,1,0,0,1,0.20372,0.0490869821323385,1,0.0,insufficient_funds,TWD,20372
uci_2131,txn_uci_2131_apr,0,3,115826,3590.61,140000,8337,57,1,1,0,0,0,0.8273285714285714,0.07197865764163487,1,0.0,multiple_declines,TWD,115826
uci_2135,txn_uci_2135_apr,0,2,74490,2309.19,160000,2800,66,2,1,0,0,0,0.4655625,0.03758893811249832,1,0.0,insufficient_funds,TWD,74490
uci_2145,txn_uci_2145_apr,0,3,6435,199.48,20000,0,27,2,1,0,0,0,0.32175,0.0,0,0.0,multiple_declines,TWD,6435
uci_2156,txn_uci_2156_apr,0,2,109276,3387.56,110000,0,29,1,2,0,0,0,0.9934181818181819,0.0,0,0.0,insufficient_funds,TWD,109276
uci_2168,txn_uci_2168_apr,0,2,195226,6052.01,400000,5,49,2,1,0,0,0,0.488065,2.5611342751477773e-05,1,0.0,insufficient_funds,TWD,195226
uci_2204,txn_uci_2204_apr,0,2,48373,1499.56,60000,0,30,1,2,0,0,0,0.8062166666666667,0.0,0,0.0,insufficient_funds,TWD,48373
uci_2208,txn_uci_2208_apr,0,2,17312,536.67,120000,7000,32,2,2,0,0,1,0.14426666666666665,0.4043438077634011,1,0.0,insufficient_funds,TWD,17312
uci_2219,txn_uci_2219_apr,0,2,9533,295.52,50000,400,58,2,2,0,0,0,0.19066,0.041959509073743836,1,0.0,insufficient_funds,TWD,9533
uci_2234,txn_uci_2234_apr,0,2,84384,2615.9,120000,3228,50,3,1,0,0,1,0.7032,0.03825369738339022,1,0.0,insufficient_funds,TWD,84384
uci_2251,txn_uci_2251_apr,0,2,97230,3014.13,170000,3600,30,2,2,0,0,1,0.5719411764705883,0.037025609379821044,1,0.0,insufficient_funds,TWD,97230
uci_2252,txn_uci_2252_apr,0,2,5606,173.79,50000,2000,36,2,1,0,0,1,0.11212,0.35676061362825545,1,0.0,insufficient_funds,TWD,5606
uci_2257,txn_uci_2257_apr,0,2,16562,513.42,30000,0,25,2,2,0,0,0,0.5520666666666667,0.0,0,0.0,insufficient_funds,TWD,16562
uci_2270,txn_uci_2270_apr,0,2,49565,1536.52,70000,2500,24,2,2,0,0,0,0.7080714285714286,0.05043881771411278,1,0.0,insufficient_funds,TWD,49565
uci_2292,txn_uci_2292_apr,0,2,400,12.4,90000,0,35,3,1,0,0,1,0.0044444444444444444,0.0,0,0.0,insufficient_funds,TWD,400
uci_2293,txn_uci_2293_apr,0,3,74788,2318.43,80000,0,43,3,1,0,0,0,0.93485,0.0,0,0.0,multiple_declines,TWD,74788
uci_2303,txn_uci_2303_apr,0,2,56637,1755.75,60000,13,29,1,1,0,0,0,0.94395,0.00022953193142292142,1,0.0,insufficient_funds,TWD,56637
uci_2322,txn_uci_2322_apr,0,3,1737,53.85,30000,0,39,2,1,0,0,1,0.0579,0.0,0,0.0,multiple_declines,TWD,1737
uci_2325,txn_uci_2325_apr,0,2,148704,4609.82,200000,3054,39,2,2,0,0,0,0.74352,0.020537443511943188,1,0.0,insufficient_funds,TWD,148704
uci_2363,txn_uci_2363_apr,0,3,21200,657.2,20000,0,24,2,2,0,0,0,1.06,0.0,0,0.0,multiple_declines,TWD,21200
uci_2375,txn_uci_2375_apr,0,2,39035,1210.08,50000,0,25,2,2,0,0,0,0.7807,0.0,0,0.0,insufficient_funds,TWD,39035
uci_2376,txn_uci_2376_apr,0,2,40404,1252.52,40000,0,38,2,1,0,0,0,1.0101,0.0,0,0.0,insufficient_funds,TWD,40404
uci_2379,txn_uci_2379_apr,0,2,18750,581.25,60000,1500,30,2,2,0,0,0,0.3125,0.08,1,0.0,insufficient_funds,TWD,18750
uci_2390,txn_uci_2390_apr,0,2,19345,599.7,150000,1000,39,2,2,0,0,1,0.12896666666666667,0.051692943913155855,1,0.0,insufficient_funds,TWD,19345
uci_2391,txn_uci_2391_apr,0,2,978,30.32,180000,2690,29,2,2,0,0,1,0.005433333333333333,2.0,1,0.0,insufficient_funds,TWD,978
uci_2393,txn_uci_2393_apr,0,2,44960,1393.76,50000,0,32,3,1,0,0,0,0.8992,0.0,0,0.0,insufficient_funds,TWD,44960
uci_2397,txn_uci_2397_apr,0,2,47539,1473.71,200000,5224,29,2,1,0,0,0,0.237695,0.10988872294326764,1,0.0,insufficient_funds,TWD,47539
uci_2403,txn_uci_2403_apr,0,2,70582,2188.04,80000,0,29,2,2,0,0,0,0.882275,0.0,0,0.0,insufficient_funds,TWD,70582
uci_2406,txn_uci_2406_apr,0,7,2400,74.4,50000,0,43,3,2,0,0,0,0.048,0.0,0,0.0,closed_account,TWD,2400
uci_2419,txn_uci_2419_apr,0,2,2771,85.9,20000,0,33,2,2,0,0,1,0.13855,0.0,0,0.0,insufficient_funds,TWD,2771
uci_2421,txn_uci_2421_apr,0,2,2508,77.75,180000,326,35,1,2,0,0,1,0.013933333333333334,0.12998405103668262,1,0.0,insufficient_funds,TWD,2508
uci_2422,txn_uci_2422_apr,0,2,16320,505.92,20000,2000,24,2,1,0,0,0,0.816,0.12254901960784313,1,0.0,insufficient_funds,TWD,16320
uci_2428,txn_uci_2428_apr,0,2,29053,900.64,50000,2400,33,1,2,0,0,1,0.58106,0.08260764809141913,1,0.0,insufficient_funds,TWD,29053
uci_2435,txn_uci_2435_apr,0,2,75011,2325.34,120000,0,25,2,2,0,0,0,0.6250916666666667,0.0,0,0.0,insufficient_funds,TWD,75011
uci_2438,txn_uci_2438_apr,0,2,30383,941.87,30000,0,24,2,2,0,0,0,1.0127666666666666,0.0,0,0.0,insufficient_funds,TWD,30383
uci_2448,txn_uci_2448_apr,0,2,45994,1425.81,50000,2000,41,2,2,0,0,0,0.91988,0.0434839326868722,1,0.0,insufficient_funds,TWD,45994
uci_2458,txn_uci_2458_apr,0,2,10837,335.95,30000,2000,44,2,1,0,0,0,0.36123333333333335,0.1845529205499677,1,0.0,insufficient_funds,TWD,10837
uci_2459,txn_uci_2459_apr,0,2,31794,985.61,80000,1178,25,2,2,0,0,0,0.397425,0.03705101591495251,1,0.0,insufficient_funds,TWD,31794
uci_2462,txn_uci_2462_apr,0,2,29365,910.32,30000,600,26,2,2,0,0,0,0.9788333333333333,0.02043248765537204,1,0.0,insufficient_funds,TWD,29365
uci_2464,txn_uci_2464_apr,0,2,19464,603.38,20000,817,27,2,2,0,0,0,0.9732,0.04197492807233868,1,0.0,insufficient_funds,TWD,19464
uci_2471,txn_uci_2471_apr,0,2,88085,2730.64,140000,2304,29,1,2,0,0,0,0.6291785714285715,0.026156553329170686,1,0.0,insufficient_funds,TWD,88085
uci_2472,txn_uci_2472_apr,0,2,12357,383.07,20000,500,29,1,2,0,0,0,0.61785,0.040462895524803755,1,0.0,insufficient_funds,TWD,12357
uci_2476,txn_uci_2476_apr,0,2,30360,941.16,30000,0,25,3,2,0,0,0,1.012,0.0,0,0.0,insufficient_funds,TWD,30360
uci_2483,txn_uci_2483_apr,0,2,2917,90.43,200000,0,34,1,2,0,0,0,0.014585,0.0,0,0.0,insufficient_funds,TWD,2917
uci_2490,txn_uci_2490_apr,0,2,13392,415.15,10000,0,23,2,2,0,0,0,1.3392,0.0,0,0.0,insufficient_funds,TWD,13392
uci_2491,txn_uci_2491_apr,0,2,66658,2066.4,200000,0,30,1,2,0,0,1,0.33329,0.0,0,0.0,insufficient_funds,TWD,66658
uci_2510,txn_uci_2510_apr,0,4,27531,853.46,30000,0,28,3,1,0,0,0,0.9177,0.0,0,0.0,multiple_declines,TWD,27531
uci_2542,txn_uci_2542_apr,0,2,56013,1736.4,100000,2300,35,1,1,0,0,0,0.56013,0.041061896345491226,1,0.0,insufficient_funds,TWD,56013
uci_2560,txn_uci_2560_apr,0,2,16178,501.52,80000,600,28,1,2,0,0,0,0.202225,0.037087402645568056,1,0.0,insufficient_funds,TWD,16178
uci_2563,txn_uci_2563_apr,0,2,136475,4230.73,140000,5000,40,1,1,0,0,0,0.9748214285714286,0.03663674665689687,1,0.0,insufficient_funds,TWD,136475
uci_2580,txn_uci_2580_apr,0,2,21629,670.5,20000,1000,22,3,2,0,0,0,1.08145,0.04623422257154746,1,0.0,insufficient_funds,TWD,21629
uci_2590,txn_uci_2590_apr,0,2,64979,2014.35,210000,2563,35,2,1,0,0,1,0.30942380952380955,0.039443512519429354,1,0.0,insufficient_funds,TWD,64979
uci_2623,txn_uci_2623_apr,0,2,71738,2223.88,100000,4000,24,2,2,0,0,1,0.71738,0.05575845437564471,1,0.0,insufficient_funds,TWD,71738
uci_2643,txn_uci_2643_apr,0,3,28574,885.79,50000,0,25,2,2,0,0,1,0.57148,0.0,0,0.0,multiple_declines,TWD,28574
uci_2655,txn_uci_2655_apr,0,2,33458,1037.2,50000,1141,23,3,2,0,0,1,0.66916,0.0341024568115249,1,0.0,insufficient_funds,TWD,33458
uci_2657,txn_uci_2657_apr,0,2,28256,875.94,100000,500,27,1,2,0,0,0,0.28256,0.017695356738391847,1,0.0,insufficient_funds,TWD,28256
uci_2658,txn_uci_2658_apr,0,2,41389,1283.06,40000,0,25,2,1,0,0,0,1.034725,0.0,0,0.0,insufficient_funds,TWD,41389
uci_2659,txn_uci_2659_apr,0,2,112141,3476.37,180000,0,46,1,1,0,0,0,0.6230055555555556,0.0,0,0.0,insufficient_funds,TWD,112141
uci_2665,txn_uci_2665_apr,0,2,19439,602.61,50000,1000,36,2,2,0,0,1,0.38878,0.05144297546170071,1,0.0,insufficient_funds,TWD,19439
uci_2673,txn_uci_2673_apr,0,2,150,4.65,30000,780,41,2,2,0,0,1,0.005,2.0,1,0.0,insufficient_funds,TWD,150
uci_2685,txn_uci_2685_apr,0,2,47606,1475.79,60000,2000,42,1,1,0,0,1,0.7934333333333333,0.042011511154056214,1,0.0,insufficient_funds,TWD,47606
uci_2715,txn_uci_2715_apr,0,2,30152,934.71,30000,0,35,2,2,0,0,0,1.0050666666666668,0.0,0,0.0,insufficient_funds,TWD,30152
uci_2729,txn_uci_2729_apr,0,2,13247,410.66,30000,10000,42,3,1,0,0,1,0.44156666666666666,0.7548878991469766,1,0.0,insufficient_funds,TWD,13247
uci_2731,txn_uci_2731_apr,0,2,34759,1077.53,50000,0,30,3,2,0,0,0,0.69518,0.0,0,0.0,insufficient_funds,TWD,34759
uci_2738,txn_uci_2738_apr,0,2,140600,4358.6,240000,5200,47,2,1,0,0,0,0.5858333333333333,0.03698435277382646,1,0.0,insufficient_funds,TWD,140600
uci_2757,txn_uci_2757_apr,0,2,200057,6201.77,200000,2500,31,2,1,0,0,0,1.000285,0.012496438515023219,1,0.0,insufficient_funds,TWD,200057
uci_2773,txn_uci_2773_apr,0,2,46495,1441.34,50000,0,25,1,2,0,0,0,0.9299,0.0,0,0.0,insufficient_funds,TWD,46495
uci_2818,txn_uci_2818_apr,0,2,41293,1280.08,50000,1700,24,1,2,0,0,0,0.82586,0.04116920543433512,1,0.0,insufficient_funds,TWD,41293
uci_2822,txn_uci_2822_apr,0,3,1801,55.83,30000,0,60,3,1,0,0,1,0.060033333333333334,0.0,0,0.0,multiple_declines,TWD,1801
uci_2829,txn_uci_2829_apr,0,2,5700,176.7,80000,0,24,2,2,0,0,1,0.07125,0.0,0,0.0,insufficient_funds,TWD,5700
uci_2843,txn_uci_2843_apr,0,2,13989,433.66,110000,0,51,2,1,0,0,0,0.12717272727272727,0.0,0,0.0,insufficient_funds,TWD,13989
uci_2844,txn_uci_2844_apr,0,2,113290,3511.99,120000,8932,28,2,2,0,0,0,0.9440833333333334,0.07884191014211316,1,0.0,insufficient_funds,TWD,113290
uci_2847,txn_uci_2847_apr,0,2,165288,5123.93,350000,5000,31,1,2,0,0,1,0.47225142857142854,0.030250229901747253,1,0.0,insufficient_funds,TWD,165288
uci_2852,txn_uci_2852_apr,0,2,11022,341.68,30000,1000,39,2,1,0,0,1,0.3674,0.09072763563781527,1,0.0,insufficient_funds,TWD,11022
uci_2853,txn_uci_2853_apr,0,2,82150,2546.65,90000,2500,24,2,1,0,0,0,0.9127777777777778,0.030432136335970784,1,0.0,insufficient_funds,TWD,82150
uci_2855,txn_uci_2855_apr,0,2,18981,588.41,50000,0,25,2,2,0,0,0,0.37962,0.0,0,0.0,insufficient_funds,TWD,18981
uci_2865,txn_uci_2865_apr,0,2,33519,1039.09,50000,0,46,2,1,0,0,0,0.67038,0.0,0,0.0,insufficient_funds,TWD,33519
uci_2902,txn_uci_2902_apr,0,2,325,10.07,210000,650,39,1,1,0,0,1,0.0015476190476190477,2.0,1,0.0,insufficient_funds,TWD,325
uci_2909,txn_uci_2909_apr,0,2,55392,1717.15,100000,0,35,2,2,0,0,1,0.55392,0.0,0,0.0,insufficient_funds,TWD,55392
uci_2910,txn_uci_2910_apr,0,2,370,11.47,220000,3046,25,1,2,0,0,1,0.001681818181818182,2.0,1,0.0,insufficient_funds,TWD,370
uci_2917,txn_uci_2917_apr,0,3,23567,730.58,20000,300,26,3,2,0,0,0,1.17835,0.01272966436118301,1,0.0,multiple_declines,TWD,23567
uci_2927,txn_uci_2927_apr,0,2,28130,872.03,30000,2000,34,2,1,0,0,0,0.9376666666666666,0.07109847138286526,1,0.0,insufficient_funds,TWD,28130
uci_2945,txn_uci_2945_apr,0,2,91060,2822.86,90000,0,28,1,2,0,0,0,1.0117777777777779,0.0,0,0.0,insufficient_funds,TWD,91060
uci_2958,txn_uci_2958_apr,0,2,1000,31.0,120000,1580,32,3,2,0,0,1,0.008333333333333333,1.58,1,0.0,insufficient_funds,TWD,1000
uci_2969,txn_uci_2969_apr,0,2,101176,3136.46,170000,4000,38,2,2,0,0,0,0.5951529411764706,0.039535067604965606,1,0.0,insufficient_funds,TWD,101176
uci_2974,txn_uci_2974_apr,0,2,300,9.3,30000,0,24,2,1,0,0,0,0.01,0.0,0,0.0,insufficient_funds,TWD,300
uci_2991,txn_uci_2991_apr,0,2,33042,1024.3,50000,1228,52,3,1,0,0,0,0.66084,0.03716482053144483,1,0.0,insufficient_funds,TWD,33042
uci_3008,txn_uci_3008_apr,0,2,5475,169.72,10000,0,24,2,1,0,0,0,0.5475,0.0,0,0.0,insufficient_funds,TWD,5475
uci_3010,txn_uci_3010_apr,0,2,25098,778.04,30000,1092,25,3,2,0,0,1,0.8366,0.04350944298350466,1,0.0,insufficient_funds,TWD,25098
uci_3019,txn_uci_3019_apr,0,2,11404,353.52,20000,4000,34,1,1,0,0,0,0.5702,0.350754121360926,1,0.0,insufficient_funds,TWD,11404
uci_3023,txn_uci_3023_apr,0,3,12778,396.12,20000,0,25,2,2,0,0,1,0.6389,0.0,0,0.0,multiple_declines,TWD,12778
uci_3024,txn_uci_3024_apr,0,2,62181,1927.61,100000,2500,36,3,1,0,0,0,0.62181,0.04020520737845966,1,0.0,insufficient_funds,TWD,62181
uci_3025,txn_uci_3025_apr,0,2,138819,4303.39,100000,4000,36,3,1,0,0,1,1.38819,0.02881449945612632,1,0.0,insufficient_funds,TWD,138819
uci_3034,txn_uci_3034_apr,0,2,569,17.64,50000,1188,54,2,2,0,0,0,0.01138,2.0,1,0.0,insufficient_funds,TWD,569
uci_3041,txn_uci_3041_apr,0,2,34736,1076.82,60000,1500,38,1,1,0,0,0,0.5789333333333333,0.04318286503915247,1,0.0,insufficient_funds,TWD,34736
uci_3044,txn_uci_3044_apr,0,2,48592,1506.35,70000,0,40,1,1,0,0,0,0.6941714285714286,0.0,0,0.0,insufficient_funds,TWD,48592
uci_3047,txn_uci_3047_apr,0,2,309446,9592.83,330000,23500,41,2,1,0,0,0,0.9377151515151515,0.07594216761567446,1,0.0,insufficient_funds,TWD,309446
uci_3062,txn_uci_3062_apr,0,2,29175,904.42,70000,1000,27,1,2,0,0,1,0.41678571428571426,0.03427592116538132,1,0.0,insufficient_funds,TWD,29175
uci_3064,txn_uci_3064_apr,0,2,48454,1502.07,50000,3000,25,3,2,0,0,1,0.96908,0.06191439303256697,1,0.0,insufficient_funds,TWD,48454
uci_3076,txn_uci_3076_apr,0,2,13680,424.08,200000,0,29,1,2,0,0,0,0.0684,0.0,0,0.0,insufficient_funds,TWD,13680
uci_3087,txn_uci_3087_apr,0,7,300,9.3,30000,0,24,2,2,0,0,0,0.01,0.0,0,0.0,closed_account,TWD,300
uci_3094,txn_uci_3094_apr,0,2,260472,8074.63,230000,200,30,1,2,0,0,0,1.132486956521739,0.0007678368500261064,1,0.0,insufficient_funds,TWD,260472
uci_3130,txn_uci_3130_apr,0,2,105614,3274.03,180000,8100,29,1,2,0,0,0,0.5867444444444444,0.07669437763932813,1,0.0,insufficient_funds,TWD,105614
uci_3144,txn_uci_3144_apr,0,2,55722,1727.38,70000,2200,41,2,1,0,0,0,0.7960285714285714,0.039481712788485696,1,0.0,insufficient_funds,TWD,55722
uci_3174,txn_uci_3174_apr,0,2,20174,625.39,20000,220,22,2,2,0,0,1,1.0087,0.010905125408942203,1,0.0,insufficient_funds,TWD,20174
uci_3179,txn_uci_3179_apr,0,2,9415,291.86,10000,1000,24,1,2,0,0,1,0.9415,0.10621348911311737,1,0.0,insufficient_funds,TWD,9415
uci_3192,txn_uci_3192_apr,0,2,19390,601.09,70000,1000,23,2,2,0,0,0,0.277,0.05157297576070139,1,0.0,insufficient_funds,TWD,19390
uci_3195,txn_uci_3195_apr,0,2,5899,182.87,20000,0,38,1,2,0,0,0,0.29495,0.0,0,0.0,insufficient_funds,TWD,5899
uci_3196,txn_uci_3196_apr,0,2,12245,379.6,20000,0,39,3,2,0,0,0,0.61225,0.0,0,0.0,insufficient_funds,TWD,12245
