customer_id,month,delinquency_months,amount_at_risk,paid_last_month,credit_limit,age,recovered
6633,0,2,50316,2100,90000,28,1
6637,0,2,61193,2439,80000,41,0
6643,0,2,161525,4089,200000,29,0
6646,0,2,30688,800,30000,46,0
6648,0,2,13323,2000,160000,45,0
6659,0,2,22684,1755,90000,39,0
6667,0,2,29117,0,50000,57,1
6668,0,2,36082,3119,50000,39,0
6672,0,2,476,326,230000,42,1
6684,0,2,10169,1000,10000,38,1
6687,0,2,36312,1500,220000,29,0
6724,0,2,95531,15000,200000,46,0
6727,0,2,80203,2000,160000,34,0
6745,0,2,6844,500,10000,23,1
6750,0,2,86564,3212,250000,30,1
6751,0,2,25087,0,30000,46,0
6753,0,2,25251,4000,30000,50,0
6754,0,3,15096,0,20000,44,0
6758,0,2,24863,980,30000,24,1
6759,0,2,142651,10100,200000,51,1
6762,0,2,854,5183,230000,29,1
6784,0,2,35511,1400,70000,26,0
6800,0,2,26020,929,80000,24,1
6808,0,2,780,0,30000,45,1
6828,0,3,45590,0,60000,24,0
6834,0,2,10059,0,10000,42,0
6839,0,2,81887,0,80000,42,0
6855,0,2,146136,0,180000,35,0
6885,0,2,96614,4000,110000,38,1
6887,0,2,390,390,50000,55,1
6895,0,2,51426,2300,60000,43,0
6898,0,2,68104,0,120000,32,0
6910,0,2,30003,1100,30000,29,0
6917,0,2,9705,500,10000,22,1
6918,0,2,286837,10817,300000,26,1
6925,0,2,9865,300,50000,49,1
6927,0,2,66584,0,60000,24,1
6938,0,2,123710,0,200000,27,0
6951,0,2,48701,0,50000,27,0
6962,0,2,71122,0,70000,47,0
6976,0,2,76590,0,100000,36,0
6987,0,2,1289,0,60000,27,1
6988,0,2,30330,1001,60000,50,1
6990,0,2,61298,0,120000,26,0
6998,0,2,2793,483,90000,33,1
7003,0,2,51129,4100,80000,39,0
7009,0,2,19250,831,20000,41,1
7023,0,2,65011,2400,100000,44,0
7024,0,2,32622,10000,260000,42,1
7028,0,2,11292,1000,270000,27,1
7029,0,2,73605,0,100000,49,0
7038,0,2,121619,0,120000,52,0
7044,0,2,47311,0,50000,24,1
7049,0,2,348006,12200,350000,44,0
7056,0,2,22422,647,30000,31,1
7062,0,2,18375,0,30000,29,1
7068,0,3,2150,0,90000,30,0
7069,0,2,55050,2100,150000,37,0
7071,0,2,34995,1500,80000,40,0
7074,0,2,135201,5000,140000,31,0
7088,0,2,382,532,170000,27,1
7110,0,2,26468,0,30000,28,0
7131,0,2,23428,1500,130000,44,1
7135,0,3,41036,1400,60000,25,0
7138,0,2,53213,2100,180000,38,0
7145,0,2,101471,3845,100000,30,0
7146,0,2,28966,2400,100000,35,1
7155,0,2,32532,2257,70000,27,0
7175,0,2,21482,0,20000,36,0
7179,0,2,39982,0,100000,33,1
7194,0,2,25615,3500,150000,26,1
7202,0,2,73848,8000,80000,33,1
7206,0,2,130305,0,130000,25,0
7216,0,2,29125,2500,30000,56,0
7217,0,2,80959,0,80000,46,1
7245,0,2,316,632,200000,52,1
7248,0,3,19160,0,20000,24,0
7263,0,2,136141,0,140000,32,0
7271,0,2,42697,1500,100000,38,0
7273,0,2,33166,0,50000,31,0
7276,0,2,35008,1400,60000,35,1
7278,0,2,22000,0,150000,44,1
7284,0,2,40342,0,50000,54,0
7292,0,2,134925,0,150000,41,1
7308,0,2,27794,0,30000,33,1
7311,0,2,85739,3500,90000,23,0
7335,0,2,20671,765,30000,54,0
7340,0,2,79890,3200,110000,35,0
7361,0,2,2074,264,220000,54,1
7369,0,2,17279,800,30000,27,0
7378,0,2,19601,0,20000,24,0
7395,0,2,25530,1100,30000,31,0
7409,0,2,30699,0,30000,41,0
7416,0,2,19394,253,20000,42,1
7417,0,2,46348,3000,110000,34,1
7423,0,2,28762,0,60000,25,0
7469,0,2,16199,0,20000,39,0
7486,0,2,25860,1100,30000,27,0
7490,0,2,128229,0,200000,40,1
7504,0,2,28825,2000,30000,23,1
7505,0,2,30511,1500,120000,60,0
7528,0,2,9940,200,50000,49,0
7531,0,2,240595,9000,270000,28,0
7532,0,2,53803,4000,70000,36,0
7536,0,2,58761,5000,110000,47,0
7538,0,2,74954,500,140000,38,1
7549,0,2,24567,1058,80000,23,1
7556,0,2,172804,6500,300000,58,0
7561,0,2,67577,0,70000,28,0
7563,0,2,19539,8000,120000,27,1
7567,0,2,37592,1540,50000,37,1
7569,0,2,23139,0,30000,30,0
7574,0,2,271408,11000,280000,26,0
7580,0,2,1020,923,260000,36,0
7592,0,2,18748,0,170000,36,0
7609,0,2,520,950,120000,33,0
7611,0,2,63695,2500,70000,24,0
7621,0,2,321,13988,200000,39,1
7624,0,2,18768,800,20000,25,0
7625,0,2,22817,1300,70000,29,0
7633,0,2,36320,3600,80000,33,0
7639,0,2,7287,0,20000,32,0
7644,0,2,48382,1640,50000,24,1
7647,0,2,696,50348,150000,30,1
7653,0,2,93092,0,100000,38,1
7659,0,2,60272,4600,80000,31,0
7663,0,2,77116,0,140000,58,0
7672,0,2,31885,50000,200000,28,1
7678,0,2,19195,787,20000,23,0
7680,0,2,25725,1948,50000,41,0
7685,0,2,323,9438,120000,30,1
7694,0,2,294131,4000,290000,39,0
7705,0,2,194326,6700,200000,38,0
7709,0,2,266266,40000,380000,50,0
7715,0,2,109733,0,130000,30,0
7725,0,2,8304,2000,90000,23,0
7735,0,2,22129,0,30000,52,0
7744,0,2,20831,0,20000,42,0
7752,0,2,66997,2711,90000,40,1
7756,0,2,3972,0,60000,29,0
7761,0,2,1261,1261,80000,38,1
7769,0,2,58269,2300,70000,27,0
7776,0,2,29536,0,30000,23,0
7789,0,2,2500,0,200000,49,0
7793,0,2,20903,0,20000,22,0
7799,0,2,37661,2000,40000,25,1
7803,0,2,34116,1500,50000,31,0
7811,0,2,232680,0,270000,53,0
7817,0,2,5566,1170,10000,51,0
7818,0,2,19275,881,50000,27,0
7830,0,2,76888,6100,140000,29,0
7840,0,3,300,0,30000,27,0
7849,0,2,23428,0,30000,27,1
7857,0,3,305413,0,300000,25,0
7877,0,2,27091,2500,80000,24,0
7881,0,7,2400,0,50000,24,0
7888,0,2,189449,6700,200000,29,1
7902,0,2,16563,3619,60000,29,0
7917,0,2,3317,1708,400000,35,1
7923,0,2,52160,4000,50000,30,0
7926,0,2,36588,1500,50000,36,0
7927,0,2,584,22489,200000,30,1
7940,0,2,144587,0,140000,24,0
7945,0,2,6857,810,50000,29,1
7947,0,2,19915,994,20000,50,0
7949,0,2,39576,1087,200000,39,1
7954,0,3,80984,0,160000,42,1
7960,0,2,35658,0,50000,58,0
7969,0,2,13851,0,20000,45,0
7980,0,2,14656,2013,400000,32,1
7988,0,2,31045,0,60000,24,0
7993,0,2,33976,3700,50000,23,0
8016,0,2,43402,2000,80000,26,0
8018,0,2,212403,8000,230000,28,0
8020,0,2,8561,0,300000,61,0
8028,0,2,129081,5500,130000,45,1
8042,0,2,43192,1500,120000,50,1
8047,0,3,28662,0,30000,39,0
8049,0,2,44342,2000,70000,41,0
8052,0,2,28197,0,30000,36,0
8068,0,2,19783,397,50000,32,0
8083,0,2,13155,1200,50000,65,0
8090,0,2,7235,1000,20000,24,0
8105,0,2,147016,0,260000,39,0
8111,0,2,48904,0,50000,22,0
8115,0,2,6144,57258,120000,26,0
8123,0,2,131430,5012,130000,30,1
8125,0,4,2500,0,200000,29,0
8140,0,2,48510,2000,50000,34,1
8144,0,2,316,0,150000,47,1
8157,0,2,8623,1000,110000,29,0
8178,0,6,41601,0,70000,32,0
8179,0,2,43962,1700,50000,29,0
8191,0,2,169625,0,190000,36,0
8196,0,2,390,0,160000,50,1
8199,0,2,45417,0,60000,27,0
8203,0,2,109109,3500,130000,44,0
8217,0,2,19218,1000,20000,30,0
8222,0,2,10085,350,10000,43,0
8226,0,2,19288,644,20000,33,0
8227,0,2,10362,0,10000,36,0
8234,0,2,53290,5000,120000,24,1
8236,0,2,249107,12000,330000,28,0
8238,0,2,11258,0,40000,26,0
8252,0,2,27042,3450,30000,35,1
8255,0,2,11739,161,30000,22,1
8268,0,2,26414,1500,30000,25,1
8269,0,2,668,168,200000,32,1
8270,0,2,1038,0,120000,37,0
8276,0,4,127640,6608,200000,27,0
8279,0,2,51131,5000,110000,34,0
8286,0,2,25691,19283,30000,25,0
8294,0,2,49050,0,50000,23,0
8296,0,2,81630,3000,100000,29,0
8324,0,2,20482,0,20000,39,0
8338,0,2,25859,2100,30000,39,0
8341,0,2,61974,5000,180000,34,0
8348,0,2,11654,13652,360000,40,1
8350,0,2,70841,2700,80000,29,0
8390,0,2,18647,0,20000,24,0
8397,0,2,17660,10639,90000,24,1
8401,0,2,59226,4300,100000,32,0
8408,0,2,34398,1500,50000,28,0
8429,0,2,136643,5033,150000,35,0
8431,0,7,2400,0,180000,31,0
8433,0,2,145535,2606,150000,27,1
8468,0,2,75316,0,140000,45,0
8471,0,2,16583,0,30000,23,0
8472,0,3,27699,2200,30000,22,1
8496,0,2,1504,3063,150000,58,1
8508,0,2,19812,0,20000,53,0
8515,0,2,17287,1000,20000,50,0
8521,0,2,45222,0,60000,29,0
8524,0,2,7117,708,40000,26,0
8526,0,2,141447,5000,150000,36,0
8543,0,2,25595,0,30000,44,1
8547,0,2,16523,3000,20000,26,0
8549,0,2,8356,0,10000,28,0
8574,0,3,11594,0,20000,25,0
8577,0,2,157601,1000,170000,27,0
8603,0,2,29760,1200,30000,47,0
8608,0,2,34724,1500,140000,27,1
8613,0,2,30496,15912,30000,34,0
8627,0,2,9872,0,10000,23,1
8636,0,2,17525,0,20000,24,0
8655,0,8,2400,0,30000,47,0
8709,0,2,81931,18895,100000,29,0
8721,0,2,333,3135,30000,25,1
8728,0,2,16247,724,30000,45,1
8731,0,2,22738,1701,30000,22,1
8742,0,2,30529,1200,80000,26,0
8757,0,2,142254,0,140000,28,0
8773,0,2,222356,6000,220000,41,0
8775,0,2,30074,0,150000,25,1
8791,0,2,1850,4450,290000,40,1
8796,0,2,540,780,50000,53,1
8798,0,2,48797,2000,70000,37,0
8799,0,2,25258,37000,360000,36,1
8809,0,2,7082,0,80000,25,0
8815,0,2,17961,800,80000,51,0
8822,0,2,30520,0,30000,23,0
8823,0,2,67747,3000,180000,36,1
8832,0,2,29980,2500,50000,37,0
8844,0,4,22680,0,40000,24,0
8857,0,2,40607,1600,80000,52,0
8878,0,2,6074,0,30000,41,0
8884,0,2,15306,0,100000,24,0
8889,0,2,59390,2800,170000,30,1
8898,0,2,4792,13324,20000,24,1
8906,0,2,48085,0,50000,25,0
8917,0,2,1996,957,460000,42,1
8926,0,2,18967,512,20000,51,0
8930,0,2,8372,764,10000,29,0
8937,0,2,51391,4536,100000,36,1
8954,0,2,58508,0,150000,29,0
8966,0,2,13564,0,70000,31,0
8985,0,3,1536,0,30000,34,1
8998,0,3,80518,0,80000,31,0
9007,0,2,150746,5500,150000,35,0
9013,0,2,82730,3300,100000,29,0
9017,0,2,24087,0,60000,31,0
9020,0,2,180145,6000,200000,34,0
9032,0,3,21521,1250,50000,36,0
9034,0,2,75133,2800,160000,24,0
9048,0,2,1239,0,20000,25,0
9063,0,2,49700,2000,70000,34,0
9071,0,2,48390,2000,50000,27,1
9073,0,2,139130,4448,500000,29,0
9075,0,2,30404,1300,30000,33,0
9080,0,6,53625,0,50000,26,0
9082,0,2,104433,5000,120000,51,1
9085,0,2,50047,2000,50000,27,0
9090,0,2,178148,0,180000,31,0
9099,0,2,47185,2000,130000,37,0
9103,0,2,90823,0,140000,45,0
9108,0,2,100966,10060,110000,32,0
9111,0,2,96579,0,380000,46,0
9116,0,2,25905,0,30000,22,0
9134,0,3,1206,0,50000,26,1
9140,0,2,95745,2900,130000,29,1
9142,0,2,3235,810,200000,30,1
9143,0,2,51091,0,80000,34,0
9148,0,2,3612,0,50000,27,0
9149,0,2,4843,800,10000,46,0
9152,0,3,2203,0,440000,33,1
9165,0,2,28890,1600,30000,28,0
9167,0,2,23408,0,30000,25,0
9177,0,2,11718,500,30000,31,1
9195,0,5,2495,0,460000,39,0
9201,0,2,383822,11568,480000,37,1
9211,0,2,107519,3800,120000,31,0
9215,0,2,16297,3000,20000,48,0
9218,0,2,179546,5400,180000,23,1
9223,0,2,32763,1157,50000,36,0
9227,0,2,415,415,280000,40,1
9228,0,2,12501,0,20000,44,1
9236,0,2,28779,1000,80000,26,1
9264,0,2,42784,7222,110000,30,0
9272,0,2,58551,0,60000,31,0
9273,0,2,49057,2000,100000,40,0
9284,0,2,238202,0,240000,41,0
9287,0,2,50823,2000,100000,42,0
9290,0,2,95471,105300,220000,30,0
9293,0,2,122963,0,140000,30,0
9306,0,2,107893,4100,140000,45,0
9308,0,3,18900,900,30000,28,1
9316,0,2,205377,12000,250000,26,0
9326,0,2,51519,1567,80000,23,0
9329,0,2,23809,2074,70000,32,1
9366,0,2,12482,610,50000,33,1
9380,0,2,18752,7189,20000,22,0
9382,0,2,48952,0,240000,38,0
9390,0,2,40536,0,40000,26,0
9397,0,2,12026,445,30000,23,0
9414,0,2,100959,7,100000,39,0
9426,0,2,64554,0,140000,45,0
9427,0,2,123155,4300,180000,30,0
9431,0,2,16990,0,20000,24,1
9452,0,2,17688,0,50000,43,0
9458,0,2,2350,2792,190000,37,1
9468,0,2,27572,2000,60000,29,1
9484,0,2,70267,2603,70000,59,0
9500,0,2,140868,4000,150000,32,1
9518,0,2,37934,1500,50000,24,0
9551,0,2,75327,5800,80000,30,0
9574,0,2,4245,0,200000,34,1
9583,0,2,19161,0,30000,23,0
9584,0,2,9382,815,20000,23,0
9594,0,2,300,0,20000,26,0
9596,0,2,1969,498,500000,41,0
9597,0,2,12187,1100,30000,41,0
9614,0,2,102324,8000,120000,34,0
9626,0,2,19777,0,20000,24,0
9629,0,2,252,13404,150000,34,1
9631,0,2,98015,7700,100000,32,1
9637,0,2,78261,19000,90000,28,1
9647,0,2,29848,1000,30000,34,0
9651,0,2,69605,2700,70000,24,0
9661,0,2,29302,1600,30000,35,0
9662,0,2,22081,0,30000,36,0
9666,0,2,24350,3,360000,27,1
9672,0,7,2400,0,170000,48,0
9677,0,2,52522,0,60000,29,0
9695,0,2,18080,1700,20000,23,0
9697,0,2,14259,1000,50000,34,0
9700,0,2,132416,63,130000,27,0
9706,0,2,47340,2780,50000,27,1
9715,0,2,10050,0,10000,24,0
9719,0,2,49794,1900,50000,31,1
9731,0,2,20349,361,20000,22,0
9736,0,2,24104,1000,60000,32,1
9756,0,2,57344,3000,140000,31,0
9762,0,5,364365,0,360000,33,0
9765,0,2,32609,0,50000,50,0
9788,0,2,81278,0,130000,34,1
9795,0,2,15503,0,30000,24,0
9803,0,2,18982,1000,20000,22,0
9811,0,2,60191,0,120000,33,1
9812,0,2,82321,6500,90000,49,0
9813,0,2,46046,1664,110000,32,1
9817,0,2,10547,426,50000,53,1
9821,0,3,24288,0,20000,26,0
9822,0,3,18885,900,20000,23,0
9826,0,2,2724,5744,490000,51,1
9831,0,2,15961,620,240000,54,1
9833,0,2,23016,2286,100000,67,0
9836,0,2,70526,3000,80000,32,0
9839,0,2,109108,2500,150000,29,0
9843,0,2,27190,40925,30000,25,0
9846,0,2,29215,5000,130000,43,1
9866,0,2,43739,5261,100000,50,1
9871,0,2,600,0,110000,37,0
9881,0,2,172027,6180,180000,23,0
9889,0,2,121885,0,160000,38,0
9893,0,2,149805,5000,150000,25,0
9903,0,2,150,586,60000,25,0
9921,0,2,188695,5828,200000,34,0
9928,0,2,976,0,300000,38,1
9941,0,2,3669,0,160000,51,0
9947,0,2,25926,1000,30000,26,1
9950,0,2,18020,0,30000,25,0
9951,0,3,3610,0,50000,28,1
9980,0,3,31085,0,30000,38,0
10007,0,2,112232,4320,170000,35,1
10008,0,2,39827,1443,100000,38,1
10020,0,2,46001,1486,50000,26,1
10027,0,2,30537,1200,50000,32,1
10040,0,2,176770,7000,200000,27,0
10043,0,2,15320,0,30000,24,0
10054,0,2,22972,0,400000,38,0
10070,0,2,139209,4570,130000,36,1
10084,0,2,23777,0,30000,23,1
10087,0,2,104427,4000,140000,28,1
10095,0,2,67855,10000,170000,31,1
10096,0,2,1000,0,30000,26,1
10098,0,2,91534,0,90000,33,0
10103,0,2,7075,268,30000,42,1
10112,0,2,22219,0,60000,28,0
10116,0,2,6838,0,10000,24,0
10117,0,2,16952,691,110000,48,1
10120,0,2,73940,1700,90000,26,0
10121,0,2,52986,0,150000,48,0
10125,0,2,9081,482,20000,38,0
10141,0,3,990,0,210000,26,1
10143,0,2,55500,0,400000,39,0
10149,0,2,49765,0,50000,47,0
10152,0,2,60668,2200,60000,48,0
10156,0,2,9144,484,10000,22,0
10179,0,2,545,550,120000,34,1
10181,0,2,30577,0,40000,25,0
10184,0,2,28092,1200,30000,39,1
10185,0,2,365587,27000,380000,52,1
10194,0,2,45025,1900,110000,28,1
10195,0,2,8548,250,10000,46,0
10197,0,2,29944,2100,50000,41,0
10205,0,2,83630,0,120000,48,1
10209,0,2,4634,0,50000,45,1
10211,0,2,28346,1200,90000,31,0
10225,0,2,5789,300,80000,60,1
10228,0,2,9146,3000,50000,22,1
10231,0,2,127184,5000,140000,38,0
10238,0,2,71144,0,140000,41,0
10242,0,2,42095,1571,100000,27,1
10248,0,2,2657,2239,120000,35,1
10249,0,3,1395,0,500000,41,1
10257,0,2,99555,1650,100000,41,0
10282,0,2,57499,0,60000,26,0
10293,0,2,47524,2000,90000,30,1
10298,0,2,120940,4023,120000,41,1
10305,0,2,91630,3390,100000,23,1
10317,0,2,18654,0,20000,23,0
10326,0,2,30894,1400,30000,23,0
10329,0,2,38381,5000,110000,32,0
10338,0,2,19376,850,20000,47,0
10339,0,2,22400,3000,200000,32,0
10348,0,2,20139,6411,200000,36,1
10354,0,2,11986,1900,20000,43,0
10357,0,2,24537,2200,30000,48,0
10364,0,2,50563,5000,80000,28,0
10390,0,4,1650,0,20000,25,0
10391,0,2,98171,3800,200000,49,0
10392,0,2,60955,2000,80000,25,1
10400,0,2,150,150,260000,53,1
10401,0,2,203159,7250,220000,32,1
10405,0,2,54404,2000,210000,30,0
10410,0,2,40332,2000,140000,27,0
10425,0,2,88591,3100,140000,32,0
10436,0,2,77485,3100,100000,33,1
10447,0,2,780,1080,10000,24,1
10457,0,2,78032,0,80000,50,0
10460,0,2,47511,1800,50000,48,0
10467,0,2,37314,1500,70000,43,1
10468,0,2,103301,3906,110000,24,0
10498,0,2,14807,1400,30000,43,0
10505,0,2,1000,1000,340000,29,1
10507,0,2,19572,0,20000,22,0
10510,0,2,123914,4679,150000,39,1
10515,0,2,112528,4000,240000,35,0
10522,0,2,57027,0,100000,51,0
10534,0,2,4787,0,10000,52,0
10537,0,2,676,31496,30000,25,0
10540,0,2,174571,7000,220000,47,0
10547,0,2,28704,1100,30000,56,0
10548,0,3,8420,0,80000,25,0
10568,0,2,9771,306,360000,36,1
10570,0,3,90464,0,50000,25,0
10576,0,2,92736,4000,100000,31,0
10594,0,2,16139,0,20000,31,0
10606,0,2,15209,1000,70000,24,1
10609,0,2,28716,2287,30000,27,1
10611,0,2,30242,1000,50000,61,1
10615,0,2,26287,1000,120000,28,1
10635,0,2,49841,9,50000,30,1
10647,0,2,15593,0,30000,49,0
10649,0,3,4762,0,10000,22,1
10656,0,2,1459,1250,240000,38,0
10663,0,2,53242,2200,70000,40,1
10664,0,2,44081,4000,50000,36,0
10667,0,2,85837,0,100000,29,0
10678,0,2,56668,2200,60000,24,1
10697,0,2,13899,514,20000,26,1
10698,0,3,4969,0,280000,57,0
10702,0,2,31133,1500,50000,31,0
10729,0,2,122052,4204,130000,47,0
10745,0,2,2482,18,280000,45,0
10759,0,2,48476,1900,70000,51,0
10785,0,2,59738,2100,80000,33,0
10790,0,2,17867,756,60000,24,1
10793,0,2,78550,5000,100000,44,1
10802,0,7,2400,0,50000,36,0
10804,0,2,75560,3000,100000,41,0
10823,0,2,99251,3470,140000,27,0
10839,0,2,96561,0,140000,28,0
10857,0,2,83277,77325,200000,31,1
10862,0,2,150,921,110000,29,0
10871,0,2,63269,500,80000,37,0
10908,0,2,22813,0,150000,30,0
10913,0,2,4322,320,10000,40,0
10917,0,2,9963,200,10000,22,1
10937,0,2,107338,0,180000,29,0
10949,0,2,114050,4000,180000,39,1
10959,0,2,290787,0,320000,27,1
10964,0,2,26542,1000,60000,28,0
10975,0,2,25358,2100,30000,29,0
10983,0,2,2500,0,300000,59,0
11009,0,2,15692,0,70000,40,0
11035,0,2,9607,0,30000,38,0
11037,0,2,20836,0,20000,33,0
11041,0,2,1346,10025,400000,32,0
11050,0,2,82572,3100,90000,33,0
11060,0,2,105999,5031,320000,32,0
11063,0,2,326,326,120000,32,1
11073,0,3,71003,38,80000,27,1
11075,0,2,2500,0,260000,43,0
11080,0,2,1308,72375,100000,41,1
11099,0,2,37958,0,170000,27,0
11105,0,2,29909,0,30000,23,0
11128,0,3,3820,0,80000,45,0
11131,0,2,50319,2000,50000,43,0
11134,0,2,54976,1232,500000,39,1
11140,0,2,44670,0,60000,37,1
11150,0,2,20724,900,70000,62,1
11167,0,2,110769,4100,140000,35,0
11172,0,2,26056,1000,70000,37,0
11177,0,2,74441,2600,180000,28,1
11183,0,2,10161,500,50000,34,1
11192,0,2,25227,0,30000,29,1
11207,0,7,2443,0,200000,28,0
11218,0,2,930,0,30000,31,0
11240,0,2,127154,5004,180000,26,1
11243,0,2,148131,0,150000,26,0
11244,0,2,30932,0,30000,23,0
11246,0,2,290318,10031,500000,40,1
11257,0,2,44274,3000,110000,24,1
11261,0,2,8815,5363,20000,54,1
11267,0,2,19403,2000,70000,34,0
11276,0,2,49669,0,60000,29,0
11284,0,2,28208,2500,30000,25,0
11334,0,2,17556,1456,20000,24,1
11343,0,2,19277,0,20000,41,0
11344,0,2,28696,2848,50000,27,1
11357,0,2,14465,1000,30000,43,0
11389,0,2,8019,1390,10000,41,1
11415,0,2,7156,23164,100000,24,1
11425,0,2,40428,0,40000,39,0
11428,0,3,113999,0,120000,27,1
11434,0,2,68745,3000,140000,36,1
11436,0,2,8771,1000,20000,23,0
11445,0,2,27941,1200,20000,27,0
11452,0,5,34420,0,50000,47,0
11465,0,2,7734,2000,30000,22,1
11485,0,2,28403,1374,30000,23,0
11494,0,2,45288,2000,50000,22,1
11498,0,2,272322,254000,250000,42,0
11502,0,2,27531,1179,50000,24,1
11511,0,4,1650,0,20000,63,0
11517,0,2,88057,3200,100000,35,0
11531,0,2,81212,4000,240000,31,1
11537,0,2,10482,26218,200000,38,1
11552,0,2,476,476,150000,38,1
11555,0,3,149723,15,150000,42,0
11559,0,2,15619,1300,30000,35,0
11578,0,2,27554,0,100000,33,0
11585,0,2,166972,7000,170000,30,0
11586,0,2,74960,0,90000,47,1
11587,0,2,1852,1116,160000,29,1
11590,0,2,22225,0,30000,26,0
11617,0,2,5450,0,30000,52,0
11618,0,2,106848,5000,110000,32,0
11623,0,2,28709,4860,90000,25,0
11626,0,2,14537,600,140000,28,0
11644,0,3,5618,1000,80000,34,0
11661,0,2,15802,2200,80000,39,0
11662,0,2,19629,1000,30000,23,0
11664,0,2,30847,1200,50000,27,0
11668,0,2,29497,0,30000,26,1
11670,0,2,174744,6300,210000,32,1
11672,0,2,55979,0,110000,56,0
11676,0,2,198059,0,200000,28,1
11682,0,2,96258,3400,100000,29,0
11689,0,2,30064,1000,60000,42,1
11702,0,2,46188,1500,130000,24,0
11705,0,4,29999,0,30000,22,0
11706,0,3,1050,0,20000,25,0
11709,0,2,19775,0,20000,25,0
11711,0,2,6438,1435,140000,38,1
11713,0,2,123766,0,120000,47,0
11714,0,2,19131,0,50000,29,0
11717,0,2,61966,2500,100000,34,0
11720,0,2,47758,3600,70000,29,0
11735,0,2,19339,0,180000,28,0
11739,0,2,99504,3700,120000,30,0
11740,0,2,5000,0,300000,47,0
11744,0,2,8792,400,70000,31,0
11749,0,2,51176,0,100000,34,0
11750,0,2,48179,1850,50000,45,0
11777,0,2,54449,323,70000,34,1
11785,0,5,8999,0,10000,23,0
11790,0,2,4544,1041,310000,39,1
11803,0,2,32564,2000,90000,27,1
11828,0,2,50326,1900,50000,30,0
11830,0,3,17291,0,30000,24,0
11831,0,2,13179,500,60000,35,0
11832,0,2,1997,28377,160000,28,1
11842,0,2,217704,9000,370000,45,0
11845,0,4,600,0,30000,24,0
11869,0,2,4514,0,70000,37,1
11874,0,2,91185,3500,100000,29,0
11881,0,2,145455,0,200000,29,1
11893,0,2,503,1200,260000,37,0
11898,0,2,150,780,20000,27,1
11908,0,2,21129,1800,130000,43,0
11913,0,2,324093,10000,480000,46,1
11914,0,2,2255,2440,20000,24,0
11947,0,2,30554,1500,30000,25,0
11969,0,2,8710,700,70000,28,1
11976,0,2,17369,33000,70000,25,0
11988,0,3,1050,0,20000,36,0
11994,0,2,33860,0,100000,28,0
12004,0,2,28767,1000,30000,35,0
12011,0,2,91520,0,90000,39,0
12018,0,2,15514,600,50000,47,0
12019,0,2,2500,0,260000,64,0
12022,0,2,1411,390,80000,52,0
12030,0,2,44587,1700,50000,35,1
12036,0,7,2646,0,30000,44,0
12052,0,2,21747,0,50000,26,0
12067,0,2,59246,2100,70000,53,0
12072,0,2,836,1320,50000,26,1
12079,0,2,25473,0,30000,46,0
12085,0,2,27997,923,60000,27,1
12090,0,3,97477,0,160000,32,0
12094,0,2,28341,2000,70000,43,0
12099,0,2,9200,0,120000,28,0
12101,0,2,45643,2000,120000,41,0
12120,0,2,9186,50,20000,22,1
12126,0,2,7552,300,20000,29,1
12150,0,2,36403,0,300000,42,0
12157,0,2,29840,0,30000,51,0
12163,0,2,60333,1,120000,31,0
12164,0,2,47551,1600,50000,42,0
12177,0,2,50426,5,50000,53,0
12192,0,4,420,780,10000,55,0
12193,0,2,58715,5000,80000,37,1
12197,0,2,18998,0,20000,35,0
12202,0,2,28112,0,50000,25,0
12207,0,3,25412,0,30000,36,0
12217,0,2,205479,7500,280000,39,0
12231,0,2,27219,2054,30000,37,0
12238,0,2,37829,2500,50000,30,0
12261,0,3,38167,1000,90000,23,0
12279,0,2,10481,0,20000,47,0
12281,0,3,11653,0,100000,36,0
12304,0,2,204302,20002,240000,56,1
12319,0,2,18036,800,20000,27,1
12321,0,2,140425,4756,210000,40,1
12347,0,2,169165,6200,190000,28,0
12362,0,2,101737,0,100000,26,0
12363,0,2,48179,0,50000,32,0
12370,0,2,19342,1500,20000,42,0
12385,0,2,321936,7060,330000,27,0
12388,0,2,31965,1300,70000,42,0
12391,0,2,56577,0,150000,32,0
12393,0,2,28181,0,30000,47,0
12395,0,2,18347,600,20000,45,0
12407,0,2,146003,5200,160000,33,0
12409,0,2,65644,2500,80000,30,0
12417,0,2,11365,0,60000,27,0
12431,0,4,1650,0,20000,24,0
12433,0,4,1650,0,20000,24,0
12472,0,2,133548,0,130000,30,1
12486,0,2,18292,1000,20000,22,1
12489,0,2,1735,0,30000,36,0
12497,0,2,6695,0,60000,31,0
12498,0,2,118202,11000,200000,34,0
12501,0,2,33595,1400,70000,38,0
12503,0,2,46569,0,400000,27,0
12508,0,2,55632,2500,80000,24,0
12520,0,3,101935,0,100000,27,0
12523,0,2,15046,400,20000,48,0
12536,0,2,10312,1000,20000,28,0
12547,0,2,56117,3150,90000,27,0
12574,0,2,930,0,10000,49,0
12588,0,2,10198,0,10000,27,1
12599,0,2,3014,1000,30000,38,1
12601,0,2,46718,1817,50000,55,1
12623,0,2,156808,0,170000,37,0
12674,0,2,318274,0,430000,42,0
12677,0,2,28052,1500,200000,36,0
12699,0,2,2929,5253,180000,25,1
12716,0,2,223254,8500,250000,35,0
12723,0,2,804,4421,200000,34,1
12724,0,2,67128,1000,70000,27,0
12733,0,2,19546,0,70000,34,0
12742,0,2,91687,10000,360000,62,1
12746,0,3,41380,1800,50000,52,0
12751,0,3,18271,0,20000,23,1
